57
58
67
66
62
81
73
104
74
130
130
59
129
2705
258
1532
2528
2330
1056
1796
2915
2812
1955
1969
1907
1838
2056
2331
2366
3202
2148
2892
3196
4212
3335
2218
2916
3070
2672
3310
2690
1880
3706
2433
2166
2976
1694
1802
1679
3064
