25
40
25
58
28
31
43
28
42
31
32
31
58
27
27
32
33
59
39
112
28
78
76
61
48
28
29
30
76
76
68
76
76
76
76
76
106
76
76
76
87
59
60
59
78
76
76
76
76
76
128
76
76
76
76
76
76
101
122
140
130
130
130
130
130
119
123
102
117
105
104
109
113
125
181
