55
51
56
63
39
66
68
159
98
100
56
67
36
46
82
54
90
45
57
75
37
74
74
74
131
131
131
141
131
131
147
131
131
2181
2140
1728
2024
3176
2195
2032
2577
2441
3149
2285
2487
2537
2671
2777
3334
2745
