57
48
67
48
57
57
67
67
98
77
75
119
67
67
67
79
125
1689
133
123
118
134
120
209
433
118
134
137
137
110
187
125
143
199
130
237
166
130
202
1168
2637
1938
2140
2929
1880
3144
3126
2192
3609
3416
