96
78
74
98
172
210
171
276
233
2157
2270
2705
3123
3007
3365
3736
2739
3168
3130
3728
2410
3008
2966
3106
2765
3747
3232
2287
2899
3121
3170
3001
3099
3249
2466
3628
4186
4605
2468
3542
148
