27
23
32
38
28
32
21
26
91
32
85
95
67
91
105
52
32
48
48
91
91
81
81
81
49
49
59
49
74
65
57
141
137
77
77
63
65
167
65
86
76
77
77
77
77
120
125
125
125
227
130
130
259
130
130
140
140
193
125
125
125
310
321
274
877
479
197
772
267
491
948
173
461
1173
399
